hostid,groupid,itemid,hostgroup,hostname,itemname
10905,58,93960,All,host_1,Maximum number of open file descriptors
10905,58,93961,All,host_1,Maximum number of processes
10905,58,93980,All,host_1,Memory utilization
10905,58,93982,All,host_1,Mounted filesystem discovery
10905,58,93983,All,host_1,Network interface discovery
10905,58,93962,All,host_1,Number of CPUs
10905,58,93963,All,host_1,Number of logged in users
10905,58,93964,All,host_1,Number of processes
10905,58,93965,All,host_1,Number of running processes
10905,58,93966,All,host_1,Operating system
10905,58,93967,All,host_1,Operating system architecture
10905,58,93968,All,host_1,Software installed
10905,58,93969,All,host_1,System boot time
10905,58,93970,All,host_1,System description
10905,58,93971,All,host_1,System local time
10905,58,93972,All,host_1,System name
10905,58,93973,All,host_1,System uptime
10905,58,93974,All,host_1,Total memory
10905,58,93975,All,host_1,Total swap space
10905,58,93976,All,host_1,Version of Zabbix agent running
10905,58,93977,All,host_1,Zabbix agent availability
10905,58,93978,All,host_1,Zabbix agent ping
10905,58,94000,All,host_1,{#DEVNAME}: Disk average queue size (avgqu-sz)
10905,58,94001,All,host_1,{#DEVNAME}: Disk read rate
10905,58,93993,All,host_1,{#DEVNAME}: Disk read request avg waiting time (r_await)
10905,58,94002,All,host_1,{#DEVNAME}: Disk read time (rate)
10905,58,94003,All,host_1,{#DEVNAME}: Disk utilization
10905,58,94004,All,host_1,{#DEVNAME}: Disk write rate
10905,58,93994,All,host_1,{#DEVNAME}: Disk write request avg waiting time (w_await)
10905,58,94005,All,host_1,{#DEVNAME}: Disk write time (rate)
10905,58,93995,All,host_1,{#DEVNAME}: Get stats
10905,58,93996,All,host_1,{#FSNAME}: Free inodes in %
10905,58,93997,All,host_1,{#FSNAME}: Space utilization
10905,58,93998,All,host_1,{#FSNAME}: Total space
10905,58,93999,All,host_1,{#FSNAME}: Used space
10914,58,94542,All,host_10,Available memory
10914,58,94543,All,host_10,Available memory in %
10914,58,94584,All,host_10,Block devices discovery
10914,58,94546,All,host_10,CPU guest nice time
10914,58,94547,All,host_10,CPU guest time
10914,58,94548,All,host_10,CPU idle time
10914,58,94549,All,host_10,CPU interrupt time
10914,58,94550,All,host_10,CPU iowait time
10914,58,94551,All,host_10,CPU nice time
10914,58,94552,All,host_10,CPU softirq time
10914,58,94553,All,host_10,CPU steal time
10914,58,94554,All,host_10,CPU system time
10914,58,94555,All,host_10,CPU user time
10914,58,94582,All,host_10,CPU utilization
10914,58,94544,All,host_10,Checksum of /etc/passwd
10914,58,94545,All,host_10,Context switches per second
10914,58,94556,All,host_10,Free swap space
10914,58,94557,All,host_10,Free swap space in %
10914,58,94558,All,host_10,Host name of Zabbix agent running
10914,58,94587,All,host_10,Interface {#IFNAME}: Bits received
10914,58,94588,All,host_10,Interface {#IFNAME}: Bits sent
10914,58,94589,All,host_10,Interface {#IFNAME}: Inbound packets discarded
10914,58,94590,All,host_10,Interface {#IFNAME}: Inbound packets with errors
10914,58,94591,All,host_10,Interface {#IFNAME}: Interface type
10914,58,94592,All,host_10,Interface {#IFNAME}: Operational status
10914,58,94593,All,host_10,Interface {#IFNAME}: Outbound packets discarded
10914,58,94594,All,host_10,Interface {#IFNAME}: Outbound packets with errors
10914,58,94595,All,host_10,Interface {#IFNAME}: Speed
10914,58,94559,All,host_10,Interrupts per second
10914,58,94560,All,host_10,Load average (15m avg)
10914,58,94561,All,host_10,Load average (1m avg)
10914,58,94562,All,host_10,Load average (5m avg)
10914,58,94563,All,host_10,Maximum number of open file descriptors
10914,58,94564,All,host_10,Maximum number of processes
10914,58,94583,All,host_10,Memory utilization
10914,58,94585,All,host_10,Mounted filesystem discovery
10914,58,94586,All,host_10,Network interface discovery
10914,58,94565,All,host_10,Number of CPUs
10914,58,94566,All,host_10,Number of logged in users
10914,58,94567,All,host_10,Number of processes
10914,58,94568,All,host_10,Number of running processes
10914,58,94569,All,host_10,Operating system
10914,58,94570,All,host_10,Operating system architecture
10914,58,94571,All,host_10,Software installed
10914,58,94572,All,host_10,System boot time
10914,58,94573,All,host_10,System description
10914,58,94574,All,host_10,System local time
10914,58,94575,All,host_10,System name
10914,58,94576,All,host_10,System uptime
10914,58,94577,All,host_10,Total memory
10914,58,94578,All,host_10,Total swap space
10914,58,94579,All,host_10,Version of Zabbix agent running
10914,58,94580,All,host_10,Zabbix agent availability
10914,58,94581,All,host_10,Zabbix agent ping
10914,58,94603,All,host_10,{#DEVNAME}: Disk average queue size (avgqu-sz)
10914,58,94604,All,host_10,{#DEVNAME}: Disk read rate
10914,58,94596,All,host_10,{#DEVNAME}: Disk read request avg waiting time (r_await)
10914,58,94605,All,host_10,{#DEVNAME}: Disk read time (rate)
10914,58,94606,All,host_10,{#DEVNAME}: Disk utilization
10914,58,94607,All,host_10,{#DEVNAME}: Disk write rate
10914,58,94597,All,host_10,{#DEVNAME}: Disk write request avg waiting time (w_await)
10914,58,94608,All,host_10,{#DEVNAME}: Disk write time (rate)
10914,58,94598,All,host_10,{#DEVNAME}: Get stats
10914,58,94599,All,host_10,{#FSNAME}: Free inodes in %
10914,58,94600,All,host_10,{#FSNAME}: Space utilization
10914,58,94601,All,host_10,{#FSNAME}: Total space
10914,58,94602,All,host_10,{#FSNAME}: Used space
10915,58,94609,All,host_11,Available memory
10915,58,94610,All,host_11,Available memory in %
10915,58,94651,All,host_11,Block devices discovery
10915,58,94613,All,host_11,CPU guest nice time
10915,58,94614,All,host_11,CPU guest time
10915,58,94615,All,host_11,CPU idle time
10915,58,94616,All,host_11,CPU interrupt time
10915,58,94617,All,host_11,CPU iowait time
10915,58,94618,All,host_11,CPU nice time
10915,58,94619,All,host_11,CPU softirq time
10915,58,94620,All,host_11,CPU steal time
10915,58,94621,All,host_11,CPU system time
10915,58,94622,All,host_11,CPU user time
10915,58,94649,All,host_11,CPU utilization
10915,58,94611,All,host_11,Checksum of /etc/passwd
10915,58,94612,All,host_11,Context switches per second
10915,58,94623,All,host_11,Free swap space
10915,58,94624,All,host_11,Free swap space in %
10915,58,94625,All,host_11,Host name of Zabbix agent running
10915,58,94654,All,host_11,Interface {#IFNAME}: Bits received
10915,58,94655,All,host_11,Interface {#IFNAME}: Bits sent
10915,58,94656,All,host_11,Interface {#IFNAME}: Inbound packets discarded
10915,58,94657,All,host_11,Interface {#IFNAME}: Inbound packets with errors
10915,58,94658,All,host_11,Interface {#IFNAME}: Interface type
10915,58,94659,All,host_11,Interface {#IFNAME}: Operational status
10915,58,94660,All,host_11,Interface {#IFNAME}: Outbound packets discarded
10915,58,94661,All,host_11,Interface {#IFNAME}: Outbound packets with errors
10915,58,94662,All,host_11,Interface {#IFNAME}: Speed
10915,58,94626,All,host_11,Interrupts per second
10915,58,94627,All,host_11,Load average (15m avg)
10915,58,94628,All,host_11,Load average (1m avg)
10915,58,94629,All,host_11,Load average (5m avg)
10915,58,94630,All,host_11,Maximum number of open file descriptors
10915,58,94631,All,host_11,Maximum number of processes
10915,58,94650,All,host_11,Memory utilization
10915,58,94652,All,host_11,Mounted filesystem discovery
10915,58,94653,All,host_11,Network interface discovery
10915,58,94632,All,host_11,Number of CPUs
10915,58,94633,All,host_11,Number of logged in users
10915,58,94634,All,host_11,Number of processes
10915,58,94635,All,host_11,Number of running processes
10915,58,94636,All,host_11,Operating system
10915,58,94637,All,host_11,Operating system architecture
10915,58,94638,All,host_11,Software installed
10915,58,94639,All,host_11,System boot time
10915,58,94640,All,host_11,System description
10915,58,94641,All,host_11,System local time
10915,58,94642,All,host_11,System name
10915,58,94643,All,host_11,System uptime
10915,58,94644,All,host_11,Total memory
10915,58,94645,All,host_11,Total swap space
10915,58,94646,All,host_11,Version of Zabbix agent running
10915,58,94647,All,host_11,Zabbix agent availability
10915,58,94648,All,host_11,Zabbix agent ping
10915,58,94670,All,host_11,{#DEVNAME}: Disk average queue size (avgqu-sz)
10915,58,94671,All,host_11,{#DEVNAME}: Disk read rate
10915,58,94663,All,host_11,{#DEVNAME}: Disk read request avg waiting time (r_await)
10915,58,94672,All,host_11,{#DEVNAME}: Disk read time (rate)
10915,58,94673,All,host_11,{#DEVNAME}: Disk utilization
10915,58,94674,All,host_11,{#DEVNAME}: Disk write rate
10915,58,94664,All,host_11,{#DEVNAME}: Disk write request avg waiting time (w_await)
10915,58,94675,All,host_11,{#DEVNAME}: Disk write time (rate)
10915,58,94665,All,host_11,{#DEVNAME}: Get stats
10915,58,94666,All,host_11,{#FSNAME}: Free inodes in %
10915,58,94667,All,host_11,{#FSNAME}: Space utilization
10915,58,94668,All,host_11,{#FSNAME}: Total space
10915,58,94669,All,host_11,{#FSNAME}: Used space
10917,58,94743,All,host_12,ICMP loss
10917,58,94744,All,host_12,ICMP ping
10917,58,94745,All,host_12,ICMP response time
10917,58,94746,All,host_12,SNMP agent availability
10917,58,94747,All,host_12,SNMP traps (fallback)
10917,58,94748,All,host_12,System contact details
10917,58,94749,All,host_12,System description
10917,58,94750,All,host_12,System location
10917,58,94751,All,host_12,System name
10917,58,94752,All,host_12,System object ID
10917,58,94753,All,host_12,Uptime
10916,58,94676,All,host_14,Available memory
10916,58,94677,All,host_14,Available memory in %
10916,58,94718,All,host_14,Block devices discovery
10916,58,94680,All,host_14,CPU guest nice time
10916,58,94681,All,host_14,CPU guest time
10916,58,94682,All,host_14,CPU idle time
10916,58,94683,All,host_14,CPU interrupt time
10916,58,94684,All,host_14,CPU iowait time
10916,58,94685,All,host_14,CPU nice time
10916,58,94686,All,host_14,CPU softirq time
10916,58,94687,All,host_14,CPU steal time
10916,58,94688,All,host_14,CPU system time
10916,58,94689,All,host_14,CPU user time
10916,58,94716,All,host_14,CPU utilization
10916,58,94678,All,host_14,Checksum of /etc/passwd
10916,58,94679,All,host_14,Context switches per second
10916,58,94690,All,host_14,Free swap space
10916,58,94691,All,host_14,Free swap space in %
10916,58,94692,All,host_14,Host name of Zabbix agent running
10916,58,94721,All,host_14,Interface {#IFNAME}: Bits received
10916,58,94722,All,host_14,Interface {#IFNAME}: Bits sent
10916,58,94723,All,host_14,Interface {#IFNAME}: Inbound packets discarded
10916,58,94724,All,host_14,Interface {#IFNAME}: Inbound packets with errors
10916,58,94725,All,host_14,Interface {#IFNAME}: Interface type
10916,58,94726,All,host_14,Interface {#IFNAME}: Operational status
10916,58,94727,All,host_14,Interface {#IFNAME}: Outbound packets discarded
10916,58,94728,All,host_14,Interface {#IFNAME}: Outbound packets with errors
10916,58,94729,All,host_14,Interface {#IFNAME}: Speed
10916,58,94693,All,host_14,Interrupts per second
10916,58,94694,All,host_14,Load average (15m avg)
10916,58,94695,All,host_14,Load average (1m avg)
10916,58,94696,All,host_14,Load average (5m avg)
10916,58,94697,All,host_14,Maximum number of open file descriptors
10916,58,94698,All,host_14,Maximum number of processes
10916,58,94717,All,host_14,Memory utilization
10916,58,94719,All,host_14,Mounted filesystem discovery
10916,58,94720,All,host_14,Network interface discovery
10916,58,94699,All,host_14,Number of CPUs
10916,58,94700,All,host_14,Number of logged in users
10916,58,94701,All,host_14,Number of processes
10916,58,94702,All,host_14,Number of running processes
10916,58,94703,All,host_14,Operating system
10916,58,94704,All,host_14,Operating system architecture
10916,58,94705,All,host_14,Software installed
10916,58,94706,All,host_14,System boot time
10916,58,94707,All,host_14,System description
10916,58,94708,All,host_14,System local time
10916,58,94709,All,host_14,System name
10916,58,94710,All,host_14,System uptime
10916,58,94711,All,host_14,Total memory
10916,58,94712,All,host_14,Total swap space
10916,58,94713,All,host_14,Version of Zabbix agent running
10916,58,94714,All,host_14,Zabbix agent availability
10916,58,94715,All,host_14,Zabbix agent ping
10916,58,94737,All,host_14,{#DEVNAME}: Disk average queue size (avgqu-sz)
10916,58,94738,All,host_14,{#DEVNAME}: Disk read rate
10916,58,94730,All,host_14,{#DEVNAME}: Disk read request avg waiting time (r_await)
10916,58,94739,All,host_14,{#DEVNAME}: Disk read time (rate)
10916,58,94740,All,host_14,{#DEVNAME}: Disk utilization
10916,58,94741,All,host_14,{#DEVNAME}: Disk write rate
10916,58,94731,All,host_14,{#DEVNAME}: Disk write request avg waiting time (w_await)
10916,58,94742,All,host_14,{#DEVNAME}: Disk write time (rate)
10916,58,94732,All,host_14,{#DEVNAME}: Get stats
10916,58,94733,All,host_14,{#FSNAME}: Free inodes in %
10916,58,94734,All,host_14,{#FSNAME}: Space utilization
10916,58,94735,All,host_14,{#FSNAME}: Total space
10916,58,94736,All,host_14,{#FSNAME}: Used space
10918,58,94754,All,host_15,Available memory
10918,58,94755,All,host_15,Available memory in %
10918,58,94796,All,host_15,Block devices discovery
10918,58,94758,All,host_15,CPU guest nice time
10918,58,94759,All,host_15,CPU guest time
10918,58,94760,All,host_15,CPU idle time
10918,58,94761,All,host_15,CPU interrupt time
10918,58,94762,All,host_15,CPU iowait time
10918,58,94763,All,host_15,CPU nice time
10918,58,94764,All,host_15,CPU softirq time
10918,58,94765,All,host_15,CPU steal time
10918,58,94766,All,host_15,CPU system time
10918,58,94767,All,host_15,CPU user time
10918,58,94794,All,host_15,CPU utilization
10918,58,94756,All,host_15,Checksum of /etc/passwd
10918,58,94757,All,host_15,Context switches per second
10918,58,94768,All,host_15,Free swap space
10918,58,94769,All,host_15,Free swap space in %
10918,58,94770,All,host_15,Host name of Zabbix agent running
10918,58,94799,All,host_15,Interface {#IFNAME}: Bits received
10918,58,94800,All,host_15,Interface {#IFNAME}: Bits sent
10918,58,94801,All,host_15,Interface {#IFNAME}: Inbound packets discarded
10918,58,94802,All,host_15,Interface {#IFNAME}: Inbound packets with errors
10918,58,94803,All,host_15,Interface {#IFNAME}: Interface type
10918,58,94804,All,host_15,Interface {#IFNAME}: Operational status
10918,58,94805,All,host_15,Interface {#IFNAME}: Outbound packets discarded
10918,58,94806,All,host_15,Interface {#IFNAME}: Outbound packets with errors
10918,58,94807,All,host_15,Interface {#IFNAME}: Speed
10918,58,94771,All,host_15,Interrupts per second
10918,58,94772,All,host_15,Load average (15m avg)
10918,58,94773,All,host_15,Load average (1m avg)
10918,58,94774,All,host_15,Load average (5m avg)
10918,58,94775,All,host_15,Maximum number of open file descriptors
10918,58,94776,All,host_15,Maximum number of processes
10918,58,94795,All,host_15,Memory utilization
10918,58,94797,All,host_15,Mounted filesystem discovery
10918,58,94798,All,host_15,Network interface discovery
10918,58,94777,All,host_15,Number of CPUs
10918,58,94778,All,host_15,Number of logged in users
10918,58,94779,All,host_15,Number of processes
10918,58,94780,All,host_15,Number of running processes
10918,58,94781,All,host_15,Operating system
10918,58,94782,All,host_15,Operating system architecture
10918,58,94783,All,host_15,Software installed
10918,58,94784,All,host_15,System boot time
10918,58,94785,All,host_15,System description
10918,58,94786,All,host_15,System local time
10918,58,94787,All,host_15,System name
10918,58,94788,All,host_15,System uptime
10918,58,94789,All,host_15,Total memory
10918,58,94790,All,host_15,Total swap space
10918,58,94791,All,host_15,Version of Zabbix agent running
10918,58,94792,All,host_15,Zabbix agent availability
10918,58,94793,All,host_15,Zabbix agent ping
10918,58,94815,All,host_15,{#DEVNAME}: Disk average queue size (avgqu-sz)
10918,58,94816,All,host_15,{#DEVNAME}: Disk read rate
10918,58,94808,All,host_15,{#DEVNAME}: Disk read request avg waiting time (r_await)
10918,58,94817,All,host_15,{#DEVNAME}: Disk read time (rate)
10918,58,94818,All,host_15,{#DEVNAME}: Disk utilization
10918,58,94819,All,host_15,{#DEVNAME}: Disk write rate
10918,58,94809,All,host_15,{#DEVNAME}: Disk write request avg waiting time (w_await)
10918,58,94820,All,host_15,{#DEVNAME}: Disk write time (rate)
10918,58,94810,All,host_15,{#DEVNAME}: Get stats
10918,58,94811,All,host_15,{#FSNAME}: Free inodes in %
10918,58,94812,All,host_15,{#FSNAME}: Space utilization
10918,58,94813,All,host_15,{#FSNAME}: Total space
10918,58,94814,All,host_15,{#FSNAME}: Used space
10919,58,94821,All,host_16,Available memory
10919,58,94822,All,host_16,Available memory in %
10919,58,94863,All,host_16,Block devices discovery
10919,58,94825,All,host_16,CPU guest nice time
10919,58,94826,All,host_16,CPU guest time
10919,58,94827,All,host_16,CPU idle time
10919,58,94828,All,host_16,CPU interrupt time
10919,58,94829,All,host_16,CPU iowait time
10919,58,94830,All,host_16,CPU nice time
10919,58,94831,All,host_16,CPU softirq time
